customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Churn,age,zipcode
0023-HGHWL,Male,1,No,No,1,Yes,65,77881
7663-YJHSN,Female,0,Yes,No,72,No,29,46438
4915-BFSXL,Male,0,Yes,Yes,70,No,28,11606
3086-RUCRN,Female,0,No,No,66,No,22,67029
5215-LNLDJ,Female,0,Yes,Yes,7,No,38,74574
7576-JMYWV,Female,1,Yes,Yes,46,No,71,54476
9039-RBEEE,Male,0,No,No,39,Yes,56,21345
0257-KXZGU,Female,0,Yes,Yes,32,No,53,27885
1307-ATKGB,Male,0,No,No,24,No,20,80356
8417-FMLZI,Male,0,Yes,Yes,6,Yes,15,59411
3714-XPXBW,Female,0,No,No,37,No,44,78320
1850-AKQEP,Male,0,No,Yes,8,No,37,20731
2824-DXNKN,Female,0,Yes,Yes,72,No,38,33606
5227-JSCFE,Male,1,Yes,No,71,No,70,92265
0848-ZGQIJ,Female,0,Yes,No,16,No,29,37636
3621-CHYVB,Female,0,Yes,No,57,No,25,16295
8042-RNLKO,Male,0,No,No,66,No,15,51957
1792-UXAFY,Female,1,No,No,17,Yes,60,64593
5372-FBKBN,Female,0,No,Yes,21,No,17,49577
0420-TXVSG,Male,0,Yes,No,66,No,51,69694
6217-TOWGS,Female,0,Yes,No,17,No,32,80780
0515-YPMCW,Male,0,No,Yes,1,Yes,57,71371
0378-XSZPU,Male,0,Yes,No,58,Yes,50,22401
1045-LTCYT,Female,0,Yes,Yes,8,No,50,13880
1544-JJMYL,Male,0,No,No,27,No,29,48297
4636-JGAAI,Male,0,Yes,No,34,No,48,27600
6874-SGLHU,Male,0,No,No,30,No,55,71210
5951-AOFIH,Male,0,No,No,33,No,37,21535
4729-XKASR,Male,0,No,Yes,1,Yes,39,24465
3059-NGMXB,Male,0,Yes,Yes,14,No,27,77484
8652-YHIYU,Female,0,No,Yes,16,No,26,79153
5278-PNYOX,Female,0,No,No,49,No,35,41735
5449-FIBXJ,Male,0,Yes,Yes,19,Yes,32,18212
3486-HOOGQ,Female,0,Yes,Yes,70,No,30,37548
5061-PBXFW,Female,0,Yes,Yes,32,No,31,35903
8630-FJLIB,Female,0,No,No,18,No,46,77372
3891-NLXJB,Male,0,No,No,37,No,17,50490
4749-OJKQU,Female,0,No,No,4,No,24,74820
0577-WHMEV,Female,0,Yes,No,16,No,24,41665
5453-AXEPF,Male,0,Yes,No,17,No,25,38196
3639-XJHKQ,Female,0,No,Yes,19,No,36,31647
3716-LRGXK,Male,0,Yes,No,60,No,52,60563
2263-SFSQZ,Male,0,Yes,Yes,51,No,31,18493
9950-MTGYX,Male,0,Yes,Yes,28,No,34,52428
3397-AVTKU,Male,0,No,No,43,No,33,49868
4825-FUREZ,Male,0,Yes,No,42,No,35,77649
9837-BMCLM,Male,0,No,No,3,Yes,55,50108
2672-OJQZP,Female,0,No,No,1,No,40,87209
0137-UDEUO,Female,0,No,No,3,Yes,54,13429
3134-DSHVC,Female,0,No,No,63,No,53,56197
6161-UUUTA,Male,1,No,No,3,Yes,75,47633
7821-DPRQE,Male,0,Yes,No,68,No,30,44974
6543-XRMYR,Female,1,No,No,30,Yes,65,71691
2001-EWBQU,Female,0,No,No,60,No,39,55257
4925-LMHOK,Male,0,No,No,15,Yes,24,57736
1608-GMEWB,Male,1,No,No,45,No,69,73878
6695-AMZUF,Female,0,Yes,No,70,No,34,24078
1455-UGQVH,Male,0,Yes,No,10,Yes,51,74434
8410-BGQXN,Male,0,No,No,4,No,46,66973
8280-MQRQN,Female,0,No,No,1,Yes,52,53802
1619-YWUBB,Female,0,Yes,No,68,No,55,11223
7611-YKYTC,Male,0,Yes,Yes,22,No,48,65849
2037-SGXHH,Male,0,Yes,Yes,38,Yes,59,97953
3178-FESZO,Female,0,No,No,1,Yes,29,14478
0365-GXEZS,Male,0,Yes,No,18,No,50,86537
0082-OQIQY,Male,0,No,No,29,No,50,50842
6087-MVHJH,Female,0,No,No,16,Yes,54,73045
4603-JANFB,Male,0,No,No,1,Yes,43,25335
3018-TFTSU,Male,0,No,No,12,Yes,45,95140
3606-SBKRY,Male,0,No,No,31,No,46,82185
4806-KEXQR,Male,0,No,No,4,Yes,36,84318
0667-NSRGI,Female,0,Yes,No,48,No,51,39079
7083-YNSKY,Female,0,No,No,15,Yes,26,45457
6893-ODYYE,Male,0,No,No,50,No,59,31613
8242-JSVBO,Male,0,No,No,7,No,34,88609
2479-BRAMR,Male,1,Yes,No,41,Yes,68,95693
9541-ZPSEA,Male,0,Yes,Yes,68,No,17,66152
2665-NPTGL,Female,1,Yes,No,26,No,60,73966
1139-WUOAH,Male,0,No,No,57,No,55,49158
4693-VWVBO,Female,0,No,No,3,No,15,18473
7434-SHXLS,Female,0,No,No,1,Yes,45,14126
6937-GCDGQ,Male,0,Yes,Yes,19,No,43,64566
0988-JRWWP,Female,0,No,No,3,No,56,13525
5075-JSDKI,Female,0,No,No,59,No,45,43562
7908-QCBCA,Female,0,Yes,No,1,Yes,49,58367
8644-XYTSV,Male,0,Yes,No,42,No,20,66458
6711-FLDFB,Female,0,No,No,7,Yes,56,70778
3873-WOSBC,Male,0,Yes,No,67,No,37,26545
7465-ZZRVX,Male,0,No,No,1,No,20,64028
7975-JMZNT,Male,0,Yes,No,66,No,45,96318
7251-XFOIL,Female,0,No,No,61,No,48,39276
4116-IQRFR,Male,0,Yes,Yes,4,No,18,55219
3714-JTVOV,Female,1,Yes,No,42,Yes,64,35452
8259-DZLIZ,Female,0,Yes,Yes,64,No,47,67648
0442-ZXKVS,Female,1,Yes,No,54,No,68,85907
7853-WNZSY,Male,0,No,No,1,No,31,80314
3120-FAZKD,Male,0,Yes,Yes,54,No,58,34332
8606-OEGQZ,Female,0,No,Yes,18,No,32,75665
0225-ZORZP,Male,0,No,No,3,No,37,99939
4702-IOQDC,Female,0,No,No,1,Yes,39,98293
9489-JMTTN,Female,0,Yes,Yes,72,No,40,90643
0575-CUQOV,Male,1,Yes,No,60,No,72,39280
0967-BMLBD,Female,0,Yes,Yes,11,No,19,96582
6178-KFNHS,Female,0,No,Yes,12,Yes,46,85606
2830-LEWOA,Male,0,Yes,Yes,61,No,17,16858
5006-MXVRN,Female,0,No,No,39,No,19,54366
1264-BYWMS,Male,0,No,No,55,Yes,17,83529
9658-WYUFB,Female,0,No,No,17,Yes,19,58615
8327-WKMIE,Male,0,No,No,37,No,49,38645
6917-FIJHC,Female,0,Yes,No,72,No,32,21704
5329-KRDTM,Male,1,Yes,No,72,No,63,66310
7797-EJMDP,Female,0,No,No,8,No,37,60897
3530-VWVGU,Female,0,Yes,Yes,22,No,28,98719
2013-SGDXK,Female,0,No,No,1,Yes,52,87418
6368-NWMCE,Female,0,No,No,38,No,20,42137
3633-CDBUW,Male,0,No,Yes,17,No,51,28959
0707-HOVVN,Female,1,No,No,70,No,70,98967
8580-QVLOC,Female,1,Yes,Yes,72,Yes,68,53945
3956-MGXOG,Female,0,No,No,28,No,47,14841
9274-UARKJ,Female,0,No,No,15,No,34,38739
4077-HWUYD,Male,0,Yes,Yes,72,No,32,38364
2012-NWRPA,Female,1,Yes,No,11,Yes,61,69076
8808-ELEHO,Male,1,No,No,8,Yes,71,82811
0103-CSITQ,Female,0,Yes,No,57,No,21,43289
3506-LCJDC,Male,0,Yes,Yes,1,Yes,54,52093
8671-KKKOS,Female,0,Yes,No,46,No,24,33006
7305-ZWMAJ,Male,0,Yes,No,30,No,38,57475
9518-XXBXE,Male,1,Yes,No,10,No,65,13574
3934-HXCFZ,Male,0,Yes,No,23,Yes,33,60712
6578-KRMAW,Male,0,No,No,32,No,17,83563
4860-IJUDE,Male,0,No,No,13,No,51,60951
7666-WKRON,Female,0,No,No,39,Yes,34,60388
9688-YGXVR,Female,0,No,No,44,No,40,16855
0423-UDIJQ,Male,1,No,No,9,No,72,94059
1945-XISKS,Female,0,Yes,No,67,No,41,42956
4910-AQFFX,Male,0,Yes,Yes,9,Yes,39,29536
2154-KVJFF,Female,0,No,No,15,Yes,34,16070
5360-LJCNJ,Female,0,Yes,No,71,No,30,42300
2607-FBDFF,Male,0,No,No,1,No,33,68974
9647-ERGBE,Female,0,Yes,Yes,30,Yes,55,87123
3428-XZMAZ,Male,0,No,No,1,Yes,26,81755
1100-DDVRV,Male,0,Yes,No,17,No,27,41825
0378-TOVMS,Female,0,No,No,3,Yes,52,30536
4355-HBJHH,Male,0,Yes,Yes,67,Yes,35,81588
6728-WYQBC,Male,0,No,No,1,No,57,12965
9058-CBREO,Female,1,No,No,1,Yes,60,74689
9029-FEGVJ,Female,1,Yes,No,32,No,75,51115
7216-KAOID,Male,0,Yes,Yes,41,No,18,57823
0318-QUUOB,Male,0,Yes,No,1,Yes,50,61703
6145-NNPNO,Female,0,No,No,1,No,15,98585
5520-FVEWJ,Female,0,Yes,Yes,12,Yes,46,24578
5339-TJFEK,Male,0,Yes,Yes,62,No,40,81821
5572-ZDXHY,Female,0,No,No,22,Yes,44,25471
2074-GUHPQ,Female,0,No,Yes,17,No,58,78971
4625-XMOYM,Female,0,Yes,Yes,72,No,19,90744
5827-MWCZK,Male,0,Yes,Yes,56,No,49,73449
1385-TQOZW,Female,0,No,No,9,No,56,75647
5914-XRFQB,Male,0,Yes,No,72,No,41,31043
4329-YPDDQ,Male,0,No,No,20,No,53,58473
4804-NCPET,Male,0,Yes,Yes,19,No,33,65814
3750-CKVKH,Male,0,No,No,2,Yes,51,34661
5944-UGLLK,Male,0,No,No,53,No,23,74679
8063-GBATB,Female,1,No,No,27,Yes,64,36002
7787-BNTZM,Male,0,No,No,6,No,40,45343
2252-ISRNH,Male,0,Yes,Yes,9,No,17,43771
9415-TPKRV,Female,0,Yes,Yes,8,No,34,35696
5322-TEUJK,Female,0,Yes,Yes,71,No,24,39083
4547-KQRTM,Female,0,No,No,10,Yes,15,64997
4877-EVATK,Male,0,No,No,1,Yes,19,72047
1866-DIOQZ,Female,0,Yes,No,71,No,51,75586
8375-KVTHK,Male,0,Yes,No,68,No,34,92095
2697-NQBPF,Male,0,No,No,34,No,47,72167
3709-OIJEA,Male,0,No,No,26,No,28,10701
7639-SUPCW,Female,0,No,No,22,Yes,57,34774
1386-ZIKUV,Male,0,No,No,7,No,52,20768
0599-XNYDO,Female,0,Yes,No,20,No,34,79211
6377-WHAOX,Female,0,Yes,No,60,No,52,53624
6855-VLGOS,Male,0,Yes,Yes,72,No,46,86153
8999-XXGNS,Female,1,Yes,No,72,No,71,38958
8746-OQQRW,Male,0,No,No,4,No,38,38995
3181-MIZBN,Male,0,Yes,Yes,16,No,42,24934
0471-ARVMX,Female,1,Yes,No,62,No,65,53005
7766-CLTIC,Female,0,No,No,10,No,56,77369
5650-YLIBA,Male,0,No,No,31,No,36,92581
0825-CPPQH,Female,0,Yes,No,71,No,55,77959
9084-OAYKL,Male,0,No,No,58,No,25,57944
6122-LJADA,Male,0,Yes,Yes,70,No,33,69033
2400-XIWIO,Female,0,Yes,No,71,No,18,89419
7524-VRLPL,Male,1,No,No,69,No,77,36056
1069-XAIEM,Female,1,No,No,1,Yes,63,86978
7569-NMZYQ,Female,0,Yes,Yes,72,No,58,55189
5201-USSQZ,Female,0,Yes,No,26,No,50,47644
2105-PHWON,Female,0,Yes,No,33,No,22,64794
1494-EJZDW,Female,0,Yes,Yes,10,No,48,65965
4884-TVUQF,Female,1,No,No,57,No,62,37023
8003-EWNDZ,Female,0,No,No,10,No,15,17751
1897-RCFUM,Female,0,Yes,Yes,39,No,20,79581
9256-JTBNZ,Female,0,No,No,11,No,58,14210
4658-HCOHW,Female,0,Yes,Yes,21,Yes,52,78797
2211-RMNHO,Female,0,Yes,Yes,68,No,21,50297
2432-TFSMK,Male,0,No,No,18,No,27,67244
3440-JPSCL,Female,0,No,No,6,Yes,52,60306
4929-ROART,Male,0,No,No,18,No,57,70189
1834-ABKHQ,Female,0,Yes,Yes,52,No,45,40298
1741-WTPON,Male,0,Yes,Yes,56,No,41,21964
3932-IJWDZ,Male,0,No,No,45,No,42,47691
1240-HCBOH,Female,0,No,No,67,No,26,48697
3594-KADLU,Male,0,Yes,No,3,No,49,88403
8065-BVEPF,Male,1,No,No,65,No,60,52352
3796-ENZGF,Male,0,Yes,No,63,No,30,37905
1734-ZMNTZ,Female,0,Yes,Yes,11,No,45,77720
2853-CWQFQ,Male,0,No,Yes,1,No,27,87980
0813-TAXXS,Male,0,No,No,55,No,37,46549
2519-TWKFS,Male,0,Yes,Yes,25,No,26,20686
2889-FPWRM,Male,0,Yes,No,72,Yes,58,24979
0626-QXNGV,Female,0,Yes,No,72,No,18,72188
6723-CEGQI,Female,0,No,Yes,65,No,33,18641
6987-XQSJT,Female,1,No,No,54,Yes,79,39293
4732-RRJZC,Male,0,Yes,Yes,7,No,26,86633
9499-XPZXM,Female,0,Yes,No,72,No,22,90319
4338-EYCER,Male,0,Yes,No,21,No,42,35221
3007-FDPEA,Female,0,No,No,2,No,23,41228
6350-XFYGW,Male,1,No,No,4,No,66,88359
4290-BSXUX,Male,0,Yes,No,3,Yes,41,11658
8513-OLYGY,Male,0,Yes,No,72,No,25,79765
0311-QYWSS,Female,0,No,No,6,No,41,15436
8705-DWKTI,Male,0,No,No,52,No,59,66339
8755-IWJHN,Male,1,Yes,No,69,No,73,94446
0325-XBFAC,Male,0,No,No,8,Yes,28,91524
4480-QQRHC,Female,1,No,No,8,No,77,23457
0929-PECLO,Female,1,No,No,63,No,78,81719
3680-CTHUH,Male,0,No,No,60,No,43,47669
1202-KKGFU,Female,0,Yes,No,12,No,59,50022
6112-KTHFQ,Female,0,No,No,13,No,58,42528
1852-XEMDW,Male,0,No,No,22,No,46,50653
2462-XIIJB,Male,0,No,No,5,Yes,56,12725
4760-XOHVN,Female,0,Yes,Yes,1,Yes,50,40081
1820-DJFPH,Female,0,Yes,Yes,72,No,25,38995
9426-SXNHE,Female,0,No,No,2,No,31,17403
9068-FHQHD,Female,0,Yes,Yes,40,No,25,41890
1269-FOYWN,Male,0,Yes,Yes,44,No,34,27555
9470-YFUYI,Male,1,Yes,No,71,No,67,85876
7817-BOQPW,Female,0,No,No,2,Yes,25,71492
7402-EYFXX,Male,1,No,No,26,No,64,14542
1853-UDXBW,Male,0,Yes,Yes,1,Yes,27,15742
9895-VFOXH,Female,0,No,No,1,No,22,29132
5458-CQJTA,Male,0,Yes,Yes,65,Yes,48,14822
1230-QAJDW,Male,0,No,No,3,No,18,79600
5701-ZIKJE,Male,0,No,No,13,No,50,10053
5219-YIPTK,Female,0,Yes,No,33,Yes,56,44185
5032-MIYKT,Female,0,No,No,1,No,21,93698
7396-VJUZB,Male,0,Yes,Yes,4,No,49,54314
9717-QEBGU,Male,0,No,No,2,No,36,39705
5172-RKOCB,Male,0,Yes,No,72,No,52,99055
6509-TSGWN,Female,0,Yes,Yes,37,No,17,77740
3540-RZJYU,Female,0,No,No,15,Yes,26,78248
3178-CIFOT,Female,0,No,No,23,No,49,97245
2091-MJTFX,Female,0,Yes,Yes,30,Yes,21,54607
4530-NDRKU,Female,0,Yes,Yes,42,No,30,30751
5985-TBABQ,Female,0,No,No,32,No,52,15753
9800-ONTFE,Female,0,Yes,Yes,22,No,56,20876
6743-HHQPF,Male,0,Yes,No,42,No,59,17294
8455-HIRAQ,Female,0,No,No,8,No,32,18139
6616-AALSR,Female,0,Yes,Yes,65,No,24,71857
0883-EIBTI,Female,0,No,No,2,Yes,33,67600
9415-ZNBSX,Female,0,Yes,Yes,70,No,33,81844
4018-KJYUY,Male,0,No,Yes,22,No,58,40670
0722-TROQR,Female,1,No,No,4,Yes,66,88741
7571-YXDAD,Female,0,No,No,2,Yes,54,75263
3884-UEBXB,Female,0,Yes,Yes,67,No,22,43801
8780-RSYYU,Female,0,No,No,25,No,59,84884
5537-UXXVS,Female,0,Yes,No,20,No,18,97569
1791-PQHBB,Female,0,No,Yes,2,No,16,86261
8701-DGLVH,Male,0,No,No,51,No,29,59015
8741-LQOBK,Female,0,Yes,Yes,46,No,42,44891
3393-FMZPV,Female,0,No,No,25,Yes,15,69437
8082-GHXOP,Male,0,No,Yes,13,No,15,77255
6402-ZFPPI,Female,1,No,No,25,Yes,61,68578
0980-FEXWF,Male,0,Yes,Yes,26,No,32,97170
7486-KSRVI,Male,0,No,No,43,Yes,43,85018
3011-WQKSZ,Male,0,No,Yes,19,No,43,46394
8443-WVPSS,Male,0,Yes,No,10,Yes,44,15159
3006-XIMLN,Female,0,No,Yes,2,Yes,19,47085
8218-FFJDS,Female,0,Yes,No,72,No,36,46386
1986-PHGZF,Male,1,No,No,18,No,71,59420
9965-YOKZB,Male,1,No,No,9,Yes,71,82025
0504-HHAPI,Female,1,No,No,27,Yes,79,14398
9360-OMDZZ,Male,0,No,No,24,No,51,64671
6305-YLBMM,Male,0,No,No,69,Yes,53,78876
0345-XMMUG,Female,0,Yes,No,46,No,28,33303
8024-XNAFQ,Female,1,No,No,72,No,62,77077
3647-GMGDH,Male,0,Yes,No,22,Yes,49,10824
2988-GBIVW,Female,1,Yes,No,70,No,65,26808
2832-SCUCO,Female,0,No,No,2,No,28,97851
7036-ZZKBD,Male,0,Yes,No,31,No,21,50011
3791-LGQCY,Female,1,Yes,No,56,Yes,62,31934
0265-PSUAE,Female,0,Yes,Yes,16,No,58,73495
0463-TXOAK,Male,0,No,Yes,52,No,51,27965
0594-UFTUL,Male,0,Yes,Yes,13,No,44,54046
9509-MPYOD,Female,0,No,No,35,No,39,90033
9128-CPXKI,Female,0,No,No,59,No,57,29615
0129-KPTWJ,Male,0,Yes,No,72,No,56,97240
8166-ZZTFS,Female,1,Yes,No,66,Yes,60,48042
5855-EIBDE,Female,0,Yes,No,49,No,23,66998
5365-LLFYV,Female,0,No,No,2,No,33,55570
5956-YHHRX,Male,1,No,No,21,No,72,30377
6008-NAIXK,Male,1,No,No,54,No,66,40289
2956-GGUCQ,Male,1,Yes,No,24,Yes,77,31414
1928-BXYIV,Male,0,No,No,1,No,48,43288
5760-FXFVO,Male,0,No,No,6,No,42,79516
6595-COKXZ,Female,0,No,No,1,Yes,36,52034
0961-ZWLVI,Male,0,No,Yes,49,No,16,95957
5181-OABFK,Female,0,Yes,Yes,56,No,20,95185
4007-NHVHI,Female,1,No,No,56,No,77,91061
7816-VGHTO,Female,0,Yes,Yes,6,No,36,88451
5871-DGTXZ,Male,0,No,No,32,No,24,98477
7550-WIQVA,Male,0,Yes,Yes,50,No,25,90171
7544-ZVIKX,Male,0,Yes,Yes,58,No,29,97777
0016-QLJIS,Female,0,Yes,Yes,65,No,28,67346
7508-DQAKK,Female,0,No,No,64,No,55,21771
5176-OLSKT,Female,0,Yes,No,66,No,29,54385
9356-AXGMP,Male,0,Yes,No,38,No,26,60751
3556-BVQGL,Female,0,Yes,No,20,No,15,52662
0362-ZBZWJ,Male,0,No,No,36,Yes,44,86782
8979-CAMGB,Male,1,No,No,64,No,73,51508
4211-MMAZN,Male,0,No,No,1,Yes,37,85507
7581-EBBOU,Female,0,No,No,60,No,26,20941
4274-OWWYO,Male,0,No,No,1,Yes,55,32044
5073-RZGBK,Female,0,Yes,Yes,50,No,25,31950
1541-ETJZO,Male,0,No,No,1,Yes,23,93647
2192-CKRLV,Female,0,Yes,No,72,No,39,83492
3154-HMWUU,Male,0,Yes,No,60,No,16,75327
6119-SPUDB,Male,0,No,No,46,No,55,53920
6522-OIQSX,Female,0,Yes,Yes,69,No,31,56329
7813-ZGGAW,Male,1,No,No,31,No,78,63596
8748-HFWBO,Male,0,Yes,Yes,19,No,37,10704
1052-QJIBV,Female,0,Yes,Yes,71,No,56,12372
1319-YLZJG,Male,0,Yes,No,12,No,26,86444
4106-HADHQ,Male,0,Yes,Yes,39,Yes,44,69296
0723-FDLAY,Male,0,No,No,44,No,57,36450
3050-RLLXC,Female,0,Yes,Yes,56,No,38,57859
9298-WGMRW,Female,0,Yes,No,72,No,34,38654
2369-UAPKZ,Male,0,No,No,5,Yes,23,11317
3088-LHEFH,Female,0,No,No,11,No,33,48087
2778-OCLGR,Male,1,Yes,No,24,Yes,64,24822
6583-KQJLK,Female,1,Yes,No,15,No,67,42232
8544-JNBOX,Male,0,No,No,72,No,26,13377
6681-ZSEXG,Male,0,Yes,No,56,No,27,20469
6139-ZZRBQ,Male,1,No,No,64,No,62,80340
6116-RFVHN,Female,0,Yes,No,34,No,24,70546
0637-KVDLV,Male,0,No,No,2,Yes,16,66651
8884-FEEWR,Male,0,No,No,35,No,21,15112
3125-RAHBV,Male,0,No,No,22,No,50,28456
6633-MPWBS,Male,0,No,No,5,Yes,35,20491
0373-AIVNJ,Male,0,No,No,9,No,41,50648
8785-EPNCG,Male,0,No,No,11,Yes,29,33334
1682-VCOIO,Male,0,No,No,23,No,26,84647
5729-KLZAR,Female,0,Yes,Yes,4,Yes,53,15819
2072-ZVJJX,Male,0,Yes,No,68,No,26,49470
8849-AYPTR,Male,0,Yes,No,33,No,33,40303
9518-IMLHK,Male,0,No,No,31,No,22,60769
1582-RAFML,Male,0,No,No,1,Yes,59,78981
3646-ITDGM,Female,0,No,No,56,No,25,73412
8740-CRYFY,Male,0,No,No,1,Yes,50,95448
3569-VLDHH,Male,0,Yes,Yes,66,No,17,14818
8224-KDLKN,Male,0,Yes,Yes,72,No,58,13361
7594-LZNWR,Male,1,No,No,34,No,71,42653
4001-TSBTV,Female,0,Yes,Yes,58,No,21,96863
2962-XPMCQ,Male,0,No,No,2,Yes,17,43906
8727-XDPUD,Male,0,No,No,37,No,41,10533
1043-UXOVO,Female,0,No,No,71,No,30,73533
1064-FBXNK,Male,0,Yes,Yes,1,No,25,43731
3996-ZNWYK,Male,1,Yes,Yes,71,No,72,76357
2878-DHMIN,Male,0,Yes,Yes,35,No,43,71079
7762-ONLJY,Female,0,Yes,Yes,6,No,44,35487
1678-FYZOW,Female,0,No,No,3,Yes,34,79530
5795-BKOYE,Female,0,Yes,Yes,69,No,27,70484
8627-EHGIP,Male,0,No,No,44,Yes,57,36553
7402-PWYJJ,Female,0,Yes,No,53,No,24,35014
5480-TBGPH,Female,0,Yes,No,24,Yes,33,12980
0018-NYROU,Female,0,Yes,No,5,No,42,37228
7501-VTYLJ,Female,0,No,Yes,2,No,24,97415
7608-RGIRO,Male,0,No,Yes,62,No,57,70463
0480-BIXDE,Female,0,Yes,No,19,No,41,40500
5895-QSXOD,Male,0,No,No,9,No,24,59941
9814-AOUDH,Male,0,No,No,53,No,34,67026
6175-IRFIT,Male,0,No,No,5,No,17,97520
8760-ZRHKE,Female,1,Yes,Yes,71,No,62,33050
1622-HSHSF,Female,0,No,No,1,No,16,10212
8854-CCVSQ,Male,0,No,No,18,Yes,16,54384
6749-UTDVX,Male,0,No,No,72,No,51,34054
5542-DHSXL,Female,0,Yes,No,4,No,17,62298
9102-OXKFY,Male,0,No,No,59,No,49,91867
0511-JTEOY,Female,0,No,No,1,Yes,58,13673
5216-WASFJ,Female,1,Yes,No,31,No,66,79748
7808-DVWEP,Male,0,Yes,No,3,No,56,99620
7067-KSAZT,Female,1,Yes,No,65,Yes,73,57506
2284-VFLKH,Male,0,Yes,No,49,No,39,25930
0366-NQSHS,Male,0,No,No,2,No,54,46822
6532-YLWSI,Female,0,Yes,No,53,Yes,34,41453
3807-BPOMJ,Female,0,Yes,No,55,No,20,79399
3892-NXAZG,Male,0,Yes,Yes,72,No,39,81584
4948-WBBKL,Female,1,No,No,36,No,71,37081
4182-BGSIQ,Female,0,Yes,Yes,10,No,48,83025
9300-AGZNL,Male,1,No,No,1,Yes,70,70972
0988-AADSA,Female,0,Yes,Yes,72,No,24,38432
9972-NKTFD,Female,0,No,No,28,No,21,95480
3717-LNXKW,Male,0,Yes,No,38,No,24,87086
5734-EJKXG,Female,0,No,No,61,No,55,61656
2207-RYYRL,Male,0,Yes,Yes,52,No,36,70575
6729-FZWSY,Male,0,No,No,67,No,30,21533
9695-IDRZR,Female,0,No,Yes,34,No,45,54157
8144-DGHXP,Female,0,No,No,54,No,18,34774
7814-LEEVE,Female,0,Yes,No,1,No,51,92963
1112-CUNAO,Female,1,No,No,15,Yes,77,55687
5175-AOBHI,Female,0,No,No,4,Yes,27,95649
5174-RNGBH,Female,0,No,No,9,Yes,24,63629
8631-WUXGY,Female,0,No,Yes,46,No,47,10316
7270-BDIOA,Female,0,No,No,22,Yes,44,76770
9565-JSNFM,Male,0,No,No,38,Yes,42,22727
5906-DVAPM,Female,0,Yes,Yes,55,No,58,30260
6654-QGBZZ,Female,0,No,No,1,No,57,39756
8348-JLBUG,Male,1,Yes,No,64,No,79,10694
0607-DAAHE,Male,0,No,Yes,53,Yes,33,35897
5641-DMBFJ,Female,0,Yes,No,58,No,21,77467
9200-NLNPD,Male,0,Yes,No,56,No,32,93407
2664-XJZNO,Male,0,Yes,Yes,72,No,36,68157
9732-KPKBW,Male,0,No,No,1,Yes,23,31527
3339-EAQNV,Male,1,Yes,No,72,No,67,79550
0921-OHLVP,Male,0,No,No,22,No,23,39383
3389-YGYAI,Female,1,No,No,8,Yes,69,58348
9560-ARGQJ,Female,0,No,Yes,16,Yes,39,13159
8350-NYMVI,Female,0,No,No,39,No,41,82146
1600-DILPE,Female,0,No,No,12,No,40,11630
0536-ESJEP,Male,0,Yes,No,54,No,27,23222
4654-GGUII,Female,0,No,No,18,No,34,55531
6478-HRRCZ,Male,0,Yes,No,32,No,31,76819
8510-BBWMU,Female,0,No,No,41,No,24,15701
6857-TKDJV,Male,0,Yes,Yes,67,No,46,16868
2360-RDGRO,Male,0,Yes,No,65,No,27,70080
0584-BJQGZ,Female,0,No,No,25,No,57,10961
5134-IKDAY,Female,0,Yes,Yes,1,Yes,23,34872
1360-XFJMR,Female,0,Yes,No,67,No,30,24591
3070-DVEYC,Male,1,No,No,7,Yes,70,39594
5730-RIITO,Female,1,No,No,43,No,73,98088
9058-MJLZC,Female,0,No,No,24,No,35,77399
5707-ORNDZ,Male,1,No,No,9,Yes,77,41764
0902-XKXPN,Male,0,Yes,Yes,69,No,41,60687
5177-RVZNU,Female,0,No,Yes,37,No,23,67230
0056-EPFBG,Male,0,Yes,Yes,20,No,36,85371
8993-IZEUX,Male,0,No,No,7,No,22,64163
8696-JKZNU,Female,1,No,No,37,Yes,75,45620
5380-AFSSK,Female,0,No,No,5,Yes,25,23770
8190-ZTQFB,Male,0,No,No,41,No,27,24002
0931-MHTEM,Female,0,No,No,54,No,17,44215
2055-PDADH,Female,1,No,No,3,Yes,72,38965
7515-LODFU,Male,1,No,No,69,No,62,42617
0440-UEDAI,Female,0,No,No,53,No,34,35344
1337-BOZWO,Male,0,Yes,Yes,18,No,44,20441
0868-VJRDR,Male,0,Yes,No,64,No,23,71346
8714-EUHJO,Female,0,Yes,Yes,31,Yes,27,93242
6344-SFJVH,Female,0,No,No,20,No,21,73293
3950-VPYJB,Male,0,Yes,Yes,57,No,56,55195
8041-TMEID,Male,1,Yes,No,63,No,69,60134
7321-ZNSLA,Male,0,Yes,Yes,13,No,28,94748
6941-KXRRV,Female,1,Yes,No,48,No,67,10053
3721-CNEYS,Female,0,No,No,2,Yes,57,85015
8727-JQFHV,Male,0,Yes,Yes,57,No,45,15090
9475-NNDGC,Male,0,Yes,No,71,No,44,54032
1355-KUSBG,Female,0,Yes,Yes,7,No,25,31076
3688-FTHLT,Female,0,No,No,16,No,40,70042
0899-LIIBW,Male,0,Yes,No,34,No,15,18297
2568-OIADY,Female,0,Yes,No,37,Yes,58,39412
1384-RCUXW,Male,0,No,No,16,No,19,64992
5825-XJOCM,Male,0,No,Yes,48,No,24,54443
6848-YLDFR,Male,0,Yes,Yes,58,No,22,70450
8125-QPFJD,Female,0,Yes,No,72,No,41,26275
2320-YKQBO,Female,0,No,No,7,No,33,93403
1193-RTSLK,Female,0,No,No,38,Yes,58,64688
